Branch_ID,Part_Number,Year,Month,Actual_Demand_Qty,Rank,Criticality_Level,Unit_Price_IDR,Sector_Sensitivity,Sector_Focus,Branch_Size_Factor,Region,Coal_Price_Index,Nickel_Price_Index,Construction_PMI,Fuel_Price_Index,USD_IDR_Rate,GDP_Growth_YoY_Pct,Sector_Match,Relevant_Macro_Value,Period,Lag_1,Lag_3,MA_3,MA_6,Demand_Frequency_12M,Relevant_Macro_Value_Lag1,Rank_Code,Criticality_Code,Sector_Sensitivity_Code,Sector_Focus_Code,Region_Code,Pred_RandomForest,Pred_XGBoost,Pred_LightGBM,Pred_Ridge,Pred_ANN
BTH,SC-SUS-0012,2024,11,0.0,D,Low,6381000.0,Construction,Construction,0.87,Sumatera,109.81,138.98,51.48,114.64,15077.0,4.52,1,51.48,2024-11-01,0.0,0.0,0.0,0.0,0.0,49.13,4,1.0,1,1,6,0.2336158383914824,0.32114926,0.5107728274355954,1.5660236303940582,0.0
BTH,SC-SUS-0012,2024,12,2.0,D,Low,6381000.0,Construction,Construction,0.87,Sumatera,117.86,141.09,53.6,113.97,15104.0,4.51,1,53.6,2024-12-01,0.0,0.0,0.0,0.0,0.0,51.48,4,1.0,1,1,6,0.223386969998853,1.1129581,0.7495202554730264,1.8045818657781587,0.0
BTH,SC-SUS-0013,2024,7,0.0,D,Medium,7333000.0,Mining-Coal,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,0,117.35,2024-07-01,0.0,0.0,0.0,0.0,1.0,126.88,4,2.0,4,1,6,0.2843340407535673,0.5131373,0.7162014879568847,1.7712895013361103,0.0
BTH,SC-SUS-0013,2024,8,0.0,D,Medium,7333000.0,Mining-Coal,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,0,115.0,2024-08-01,0.0,0.0,0.0,0.0,1.0,117.35,4,2.0,4,1,6,0.2606748197670232,0.2154062,0.5711183450999121,1.6263213279469821,0.0
BTH,SC-SUS-0013,2024,9,0.0,D,Medium,7333000.0,Mining-Coal,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,0,103.49,2024-09-01,0.0,0.0,0.0,0.0,1.0,115.0,4,2.0,4,1,6,0.2769461620607865,1.2419199,0.2676478134999768,1.3230912780793653,0.0
BTH,SC-SUS-0013,2024,10,0.0,D,Medium,7333000.0,Mining-Coal,Construction,0.87,Sumatera,102.89,118.18,49.13,119.41,15278.0,4.7,0,102.89,2024-10-01,0.0,0.0,0.0,0.0,0.0,103.49,4,2.0,4,1,6,0.3241082897421994,0.3162913,0.2700099743348577,1.3254515670470617,0.0
BTH,SC-SUS-0013,2024,11,0.0,D,Medium,7333000.0,Mining-Coal,Construction,0.87,Sumatera,109.81,138.98,51.48,114.64,15077.0,4.52,0,109.81,2024-11-01,0.0,0.0,0.0,0.0,0.0,102.89,4,2.0,4,1,6,0.3214112554653603,0.3162913,0.4426471331443672,1.4979519215257053,0.0
BTH,SC-SUS-0013,2024,12,0.0,D,Medium,7333000.0,Mining-Coal,Construction,0.87,Sumatera,117.86,141.09,53.6,113.97,15104.0,4.51,0,117.86,2024-12-01,0.0,0.0,0.0,0.0,0.0,109.81,4,2.0,4,1,6,0.2874264080948915,0.5577913,0.6799243746783282,1.7350411354387205,0.0
BTH,SC-SUS-0014,2024,7,0.0,C,Medium,5744000.0,Agriculture,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,0,5.29,2024-07-01,0.0,0.0,0.0,0.0,1.0,5.04,3,2.0,0,1,6,1.0484676782804383,0.6217938,0.730971985803007,1.7860482944711016,0.007664144
BTH,SC-SUS-0014,2024,8,0.0,C,Medium,5744000.0,Agriculture,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,0,4.72,2024-08-01,0.0,0.0,0.0,0.0,1.0,5.29,3,2.0,0,1,6,1.0472913073359091,0.67381364,0.8884487565212856,1.9434002745336858,0.007659495
BTH,SC-SUS-0014,2024,9,0.0,C,Medium,5744000.0,Agriculture,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,0,4.45,2024-09-01,0.0,0.0,0.0,0.0,1.0,4.72,3,2.0,0,1,6,1.0517527685441532,0.0,0.4102608296515042,1.4655912821865456,0.007687807
BTH,SC-SUS-0014,2024,10,0.0,C,Medium,5744000.0,Agriculture,Construction,0.87,Sumatera,102.89,118.18,49.13,119.41,15278.0,4.7,0,4.7,2024-10-01,0.0,0.0,0.0,0.0,1.0,4.45,3,2.0,0,1,6,1.0517527685441532,0.5353072,0.6950666188057272,1.7501713802689234,0.0076673627
BTH,SC-SUS-0014,2024,11,1.0,C,Medium,5744000.0,Agriculture,Construction,0.87,Sumatera,109.81,138.98,51.48,114.64,15077.0,4.52,0,4.52,2024-11-01,0.0,0.0,0.0,0.0,1.0,4.7,3,2.0,0,1,6,1.0668289660307797,0.19117622,0.7346404155754759,1.7897138172385905,0.007675767
BTH,SC-SUS-0014,2024,12,0.0,C,Medium,5744000.0,Agriculture,Construction,0.87,Sumatera,117.86,141.09,53.6,113.97,15104.0,4.51,0,4.51,2024-12-01,1.0,0.0,0.3333333333333333,0.1666666666666666,1.0,4.52,3,2.0,0,1,6,1.196483617301218,0.82780844,0.9579041387654694,2.01280061765907,0.0076518655
BTH,SC-SUS-0018,2024,7,16.0,B,Medium,10393000.0,Construction,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,1,51.92,2024-07-01,28.0,0.0,14.333333333333334,14.833333333333334,8.0,51.78,2,2.0,1,1,6,15.715337778836426,16.330143,17.26135846828912,18.30333546231785,16.463387
BTH,SC-SUS-0018,2024,8,19.0,B,Medium,10393000.0,Construction,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,1,49.95,2024-08-01,16.0,15.0,19.666666666666668,14.5,9.0,51.92,2,2.0,1,1,6,12.99828308651622,11.393598,13.397967664296504,14.443006157932029,12.345399
BTH,SC-SUS-0018,2024,9,8.0,B,Medium,10393000.0,Construction,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,1,50.33,2024-09-01,19.0,28.0,21.0,13.0,10.0,49.95,2,2.0,1,1,6,12.781628091081902,12.216488,13.684154057018343,14.728965765538605,12.739062
BTH,SC-SUS-0018,2024,10,13.0,B,Medium,10393000.0,Construction,Construction,0.87,Sumatera,102.89,118.18,49.13,119.41,15278.0,4.7,1,49.13,2024-10-01,8.0,16.0,14.333333333333334,14.333333333333334,10.0,50.33,2,2.0,1,1,6,12.908363659323168,10.024668,12.286072033252738,13.331991635792319,11.208519
BTH,SC-SUS-0018,2024,11,9.0,B,Medium,10393000.0,Construction,Construction,0.87,Sumatera,109.81,138.98,51.48,114.64,15077.0,4.52,1,51.48,2024-11-01,13.0,19.0,13.333333333333334,16.5,10.0,49.13,2,2.0,1,1,6,14.13800215109938,13.387549,14.627572480100689,15.67163658754256,13.712414
BTH,SC-SUS-0018,2024,12,0.0,B,Medium,10393000.0,Construction,Construction,0.87,Sumatera,117.86,141.09,53.6,113.97,15104.0,4.51,1,53.6,2024-12-01,9.0,8.0,10.0,15.5,10.0,51.48,2,2.0,1,1,6,13.706521054469544,14.524362,12.973625850268537,14.019000608693908,13.02272
BTH,SC-SUS-0019,2024,7,0.0,C,Medium,4533000.0,Mining-Coal,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,0,117.35,2024-07-01,0.0,3.0,1.0,1.6666666666666667,2.0,126.88,3,2.0,4,1,6,1.552790399630991,2.5562956,2.439610320757282,3.4933326386292047,0.0075695515
BTH,SC-SUS-0019,2024,8,0.0,C,Medium,4533000.0,Mining-Coal,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,0,115.0,2024-08-01,0.0,0.0,0.0,1.6666666666666667,2.0,117.35,3,2.0,4,1,6,1.460140091800417,2.3405113,2.4232406520482828,3.4769759418758936,0.0075769424
BTH,SC-SUS-0019,2024,9,0.0,C,Medium,4533000.0,Mining-Coal,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,0,103.49,2024-09-01,0.0,0.0,0.0,0.5,2.0,115.0,3,2.0,4,1,6,1.2152766570422044,3.079118,1.7070498367027718,2.7613526637045425,0.0075740814
BTH,SC-SUS-0019,2024,10,0.0,C,Medium,4533000.0,Mining-Coal,Construction,0.87,Sumatera,102.89,118.18,49.13,119.41,15278.0,4.7,0,102.89,2024-10-01,0.0,0.0,0.0,0.5,2.0,103.49,3,2.0,4,1,6,1.1464179109118522,1.9230443,1.7094119975376527,2.763712952672239,0.007607162
BTH,SC-SUS-0019,2024,11,0.0,C,Medium,4533000.0,Mining-Coal,Construction,0.87,Sumatera,109.81,138.98,51.48,114.64,15077.0,4.52,0,109.81,2024-11-01,0.0,0.0,0.0,0.0,2.0,102.89,3,2.0,4,1,6,1.1730304914379852,1.9230443,1.7489857943074014,2.803255389641906,0.007605791
BTH,SC-SUS-0019,2024,12,0.0,C,Medium,4533000.0,Mining-Coal,Construction,0.87,Sumatera,117.86,141.09,53.6,113.97,15104.0,4.51,0,117.86,2024-12-01,0.0,0.0,0.0,0.0,2.0,109.81,3,2.0,4,1,6,1.2839820695541702,2.1645443,1.9862630358413624,3.0403446035549213,0.007592857
BTH,SC-SUS-0020,2024,7,28.0,A,High,9229000.0,Mining-Coal,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,0,117.35,2024-07-01,46.0,31.0,37.0,30.5,11.0,126.88,1,3.0,4,1,6,34.1433556020196,37.41654,36.66775804274968,37.69435665864355,35.991215
BTH,SC-SUS-0020,2024,8,50.0,A,High,9229000.0,Mining-Coal,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,0,115.0,2024-08-01,28.0,34.0,36.0,35.166666666666664,11.0,117.35,1,3.0,4,1,6,35.175798849062545,39.236176,34.84842083026061,35.876461159002915,35.64991
BTH,SC-SUS-0020,2024,9,31.0,A,High,9229000.0,Mining-Coal,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,0,103.49,2024-09-01,50.0,46.0,41.333333333333336,38.333333333333336,11.0,115.0,1,3.0,4,1,6,40.84456779818567,33.68448,34.72761776267263,35.755753820416395,36.100365
BTH,SC-SUS-0020,2024,10,0.0,A,High,9229000.0,Mining-Coal,Construction,0.87,Sumatera,102.89,118.18,49.13,119.41,15278.0,4.7,0,102.89,2024-10-01,31.0,28.0,36.333333333333336,36.66666666666666,11.0,103.49,1,3.0,4,1,6,33.79460568320759,32.206802,32.23793813760779,33.268047113334724,32.40415
BTH,SC-SUS-0020,2024,11,32.0,A,High,9229000.0,Mining-Coal,Construction,0.87,Sumatera,109.81,138.98,51.48,114.64,15077.0,4.52,0,109.81,2024-11-01,0.0,50.0,27.0,31.5,10.0,102.89,1,3.0,4,1,6,38.80006927311588,36.120663,38.14588483815032,39.171312129466244,37.885387
BTH,SC-SUS-0020,2024,12,36.0,A,High,9229000.0,Mining-Coal,Construction,0.87,Sumatera,117.86,141.09,53.6,113.97,15104.0,4.51,0,117.86,2024-12-01,32.0,31.0,21.0,31.166666666666668,10.0,109.81,1,3.0,4,1,6,46.12255634406592,41.408848,38.61628621943474,39.641340746586515,41.31163
BTH,SC-SUS-0021,2024,7,0.0,B,High,10014000.0,Mining-Nickel,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,0,121.91,2024-07-01,15.0,0.0,10.666666666666666,8.2,7.0,117.05,2,3.0,5,1,6,9.529745398367831,8.039125,7.958235872822415,9.007585019349559,7.8587255
BTH,SC-SUS-0021,2024,8,0.0,B,High,10014000.0,Mining-Nickel,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,0,103.71,2024-08-01,0.0,17.0,10.666666666666666,6.833333333333333,6.0,121.91,2,3.0,5,1,6,9.625157263333987,10.292277,8.333058237946357,9.382110360801377,9.087381
BTH,SC-SUS-0021,2024,9,0.0,B,High,10014000.0,Mining-Nickel,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,0,112.49,2024-09-01,0.0,15.0,5.0,6.833333333333333,5.0,103.71,2,3.0,5,1,6,8.821446162702536,8.909133,7.557766114397302,8.6074326085784,7.9376206
BTH,SC-SUS-0021,2024,10,0.0,B,High,10014000.0,Mining-Nickel,Construction,0.87,Sumatera,102.89,118.18,49.13,119.41,15278.0,4.7,0,118.18,2024-10-01,0.0,0.0,0.0,5.333333333333333,5.0,112.49,2,3.0,5,1,6,9.171299393733834,8.342434,7.385210017221756,8.43501325149736,7.6936326
BTH,SC-SUS-0021,2024,11,0.0,B,High,10014000.0,Mining-Nickel,Construction,0.87,Sumatera,109.81,138.98,51.48,114.64,15077.0,4.52,0,138.98,2024-11-01,0.0,0.0,0.0,5.333333333333333,4.0,118.18,2,3.0,5,1,6,10.202469220154857,8.704038,7.947451747728953,8.99680944001199,8.34012
BTH,SC-SUS-0021,2024,12,12.0,B,High,10014000.0,Mining-Nickel,Construction,0.87,Sumatera,117.86,141.09,53.6,113.97,15104.0,4.51,0,141.09,2024-12-01,0.0,0.0,0.0,2.5,3.0,138.98,2,3.0,5,1,6,11.615250870999049,7.1036606,5.982150534588973,7.033065607213922,7.217756
BTH,SC-TRN-0001,2024,7,7.0,B,Medium,16009000.0,Forestry,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,0,115.19,2024-07-01,9.0,0.0,3.0,3.6666666666666665,7.0,115.82,2,2.0,2,1,6,4.901128689569836,3.9883106,5.84136830377278,6.892394937657295,4.444713
BTH,SC-TRN-0001,2024,8,13.0,B,Medium,16009000.0,Forestry,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,0,118.81,2024-08-01,7.0,0.0,5.333333333333333,4.833333333333333,7.0,115.19,2,2.0,2,1,6,7.608895279915781,6.865888,6.506744905215508,7.557244269065218,6.4172244
BTH,SC-TRN-0001,2024,9,4.0,B,Medium,16009000.0,Forestry,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,0,119.42,2024-09-01,13.0,9.0,9.666666666666666,5.666666666666667,8.0,118.81,2,2.0,2,1,6,7.959370776160935,6.687837,6.185517856794164,7.2362717733237165,6.3271394
BTH,SC-TRN-0001,2024,10,8.0,B,Medium,16009000.0,Forestry,Construction,0.87,Sumatera,102.89,118.18,49.13,119.41,15278.0,4.7,0,119.41,2024-10-01,4.0,7.0,8.0,5.5,8.0,119.42,2,2.0,2,1,6,7.308549630176285,7.1009917,6.68155496550863,7.731915803136685,6.5062118
BTH,SC-TRN-0001,2024,11,8.0,B,Medium,16009000.0,Forestry,Construction,0.87,Sumatera,109.81,138.98,51.48,114.64,15077.0,4.52,0,114.64,2024-11-01,8.0,13.0,8.333333333333334,6.833333333333333,8.0,119.41,2,2.0,2,1,6,10.528141296697603,7.3520145,7.799988715511938,8.84946326317877,7.7323236
BTH,SC-TRN-0001,2024,12,10.0,B,Medium,16009000.0,Forestry,Construction,0.87,Sumatera,117.86,141.09,53.6,113.97,15104.0,4.51,0,113.97,2024-12-01,8.0,4.0,6.666666666666667,8.166666666666666,8.0,114.64,2,2.0,2,1,6,11.068439125121731,8.1209545,8.753807728916021,9.802526433676286,8.59565
BTH,SC-TRN-0002,2024,7,11.0,B,Medium,13921000.0,Mining-Coal,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,0,117.35,2024-07-01,20.0,25.0,22.33333333333333,13.5,10.0,126.88,2,2.0,4,1,6,14.05883039485915,16.154816,16.095260415746193,17.13816147076447,15.382742
BTH,SC-TRN-0002,2024,8,5.0,B,Medium,13921000.0,Mining-Coal,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,0,115.0,2024-08-01,11.0,22.0,17.666666666666668,15.333333333333334,10.0,117.35,2,2.0,4,1,6,13.071595787867956,12.035571,13.323393043143094,14.368490632579412,12.545622
BTH,SC-TRN-0002,2024,9,15.0,B,Medium,13921000.0,Mining-Coal,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,0,103.49,2024-09-01,5.0,20.0,12.0,16.166666666666668,10.0,115.0,2,2.0,4,1,6,14.721765785110874,11.6773815,12.745031816506303,13.790587721644494,12.369464
BTH,SC-TRN-0002,2024,12,0.0,B,Medium,13921000.0,Mining-Coal,Construction,0.87,Sumatera,117.86,141.09,53.6,113.97,15104.0,4.51,0,117.86,2024-12-01,20.0,15.0,17.5,14.2,9.0,109.81,2,2.0,4,1,6,13.765102213681145,12.219577,14.159794794913443,15.20422958740167,13.121015
BTH,SC-TRN-0004,2024,7,25.0,A,High,22916000.0,Mining-Coal,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,0,117.35,2024-07-01,47.0,29.0,37.333333333333336,33.833333333333336,12.0,126.88,1,3.0,4,1,6,36.30708445045431,34.484844,35.19897509280148,36.22673762885043,35.215694
BTH,SC-TRN-0004,2024,8,35.0,A,High,22916000.0,Mining-Coal,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,0,115.0,2024-08-01,25.0,36.0,36.0,33.5,12.0,117.35,1,3.0,4,1,6,31.88920114571117,30.755909,29.012160812834487,30.04482601870029,29.787039
BTH,SC-TRN-0004,2024,9,23.0,A,High,22916000.0,Mining-Coal,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,0,103.49,2024-09-01,35.0,47.0,35.666666666666664,34.333333333333336,12.0,115.0,1,3.0,4,1,6,35.10204925567787,24.927443,28.617967727590933,29.65094530723322,29.183622
BTH,SC-TRN-0004,2024,10,29.0,A,High,22916000.0,Mining-Coal,Construction,0.87,Sumatera,102.89,118.18,49.13,119.41,15278.0,4.7,0,102.89,2024-10-01,23.0,25.0,27.666666666666668,32.5,12.0,103.49,1,3.0,4,1,6,30.48841003202177,26.42766,29.96151579858841,30.993428699015016,29.039827
BTH,SC-TRN-0004,2024,11,28.0,A,High,22916000.0,Mining-Coal,Construction,0.87,Sumatera,109.81,138.98,51.48,114.64,15077.0,4.52,0,109.81,2024-11-01,29.0,35.0,29.0,32.5,12.0,102.89,1,3.0,4,1,6,34.34240529769957,34.406013,35.30359843618581,36.33127806466965,34.692722
BTH,SC-TRN-0005,2024,7,4.0,C,Low,28725000.0,Agriculture,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,0,5.29,2024-07-01,0.0,0.0,0.0,1.0,6.0,5.04,3,1.0,0,1,6,1.549466024341588,1.9357964,1.253758502391938,2.308420534897931,0.007610619
BTH,SC-TRN-0005,2024,8,4.0,C,Low,28725000.0,Agriculture,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,0,4.72,2024-08-01,4.0,0.0,1.3333333333333333,1.5,6.0,5.29,3,1.0,0,1,6,2.0663706104528567,1.7645513,1.567112425868746,2.6215261446622042,0.0076022744
BTH,SC-TRN-0005,2024,9,5.0,C,Low,28725000.0,Agriculture,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,0,4.45,2024-09-01,4.0,0.0,2.6666666666666665,1.3333333333333333,7.0,4.72,3,1.0,0,1,6,3.0874370382838388,2.2920868,0.9370968046641388,1.9920097720903267,0.0075873137
BTH,SC-TRN-0005,2024,10,0.0,C,Low,28725000.0,Agriculture,Construction,0.87,Sumatera,102.89,118.18,49.13,119.41,15278.0,4.7,0,4.7,2024-10-01,5.0,4.0,4.333333333333333,2.1666666666666665,7.0,4.45,3,1.0,0,1,6,2.65734667128114,2.6754549,1.4637032418016789,2.5181989060136623,0.007571399
BTH,SC-TRN-0005,2024,11,5.0,C,Low,28725000.0,Agriculture,Construction,0.87,Sumatera,109.81,138.98,51.48,114.64,15077.0,4.52,0,4.52,2024-11-01,0.0,4.0,3.0,2.1666666666666665,6.0,4.7,3,1.0,0,1,6,1.7758385942746244,2.4105756,1.5946707340919946,2.6490626146210703,0.0075874925
BTH,SC-TRN-0005,2024,12,0.0,C,Low,28725000.0,Agriculture,Construction,0.87,Sumatera,117.86,141.09,53.6,113.97,15104.0,4.51,0,4.51,2024-12-01,5.0,5.0,3.333333333333333,3.0,6.0,4.52,3,1.0,0,1,6,1.746117812355536,2.3036811,2.543495717473754,3.597135712557914,0.0075716972
BTH,SC-TRN-0006,2024,7,13.0,B,High,27802000.0,Forestry,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,0,115.19,2024-07-01,0.0,21.0,9.333333333333334,10.5,9.0,115.82,2,3.0,2,1,6,11.940148728408904,10.9154,10.685388674910978,11.732576720567186,10.581512
BTH,SC-TRN-0006,2024,8,0.0,B,High,27802000.0,Forestry,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,0,118.81,2024-08-01,13.0,7.0,6.666666666666667,10.166666666666666,10.0,115.19,2,3.0,2,1,6,10.553687999109572,12.338428,9.333305191076198,10.381564679737819,10.160471
BTH,SC-TRN-0006,2024,9,25.0,B,High,27802000.0,Forestry,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,0,119.42,2024-09-01,0.0,0.0,4.333333333333333,9.166666666666666,9.0,118.81,2,3.0,2,1,6,15.31508911143202,12.044157,10.19590020879379,11.24347614395499,11.036165
BTH,SC-TRN-0006,2024,10,23.0,B,High,27802000.0,Forestry,Construction,0.87,Sumatera,102.89,118.18,49.13,119.41,15278.0,4.7,0,119.41,2024-10-01,25.0,13.0,12.666666666666666,11.0,9.0,119.42,2,3.0,2,1,6,11.5811892958997,12.196569,11.36371588751752,12.410366400576061,11.257135
BTH,SC-TRN-0006,2024,11,23.0,B,High,27802000.0,Forestry,Construction,0.87,Sumatera,109.81,138.98,51.48,114.64,15077.0,4.52,0,114.64,2024-11-01,23.0,0.0,16.0,11.333333333333334,9.0,119.41,2,3.0,2,1,6,11.865124547701882,14.074612,13.93813995499117,14.982750395307871,13.160234
BTH,SC-TRN-0006,2024,12,20.0,B,High,27802000.0,Forestry,Construction,0.87,Sumatera,117.86,141.09,53.6,113.97,15104.0,4.51,0,113.97,2024-12-01,23.0,25.0,23.666666666666668,14.0,9.0,114.64,2,3.0,2,1,6,14.352169779556736,24.072256,14.742606587050265,15.786579537037179,16.406992
BTH,SC-TRN-0008,2024,7,33.0,A,Medium,9964000.0,Agriculture,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,0,5.29,2024-07-01,38.0,22.0,35.0,27.83333333333333,12.0,5.04,1,2.0,0,1,6,31.13898254480493,27.160833,27.119670228182343,28.153835116444967,27.807154
BTH,SC-TRN-0008,2024,8,20.0,A,Medium,9964000.0,Agriculture,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,0,4.72,2024-08-01,33.0,45.0,38.66666666666666,30.666666666666668,12.0,5.29,1,2.0,0,1,6,31.36247241829788,21.275557,27.74183966757434,28.775511524820764,26.905348
BTH,SC-TRN-0008,2024,9,30.0,A,Medium,9964000.0,Agriculture,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,0,4.45,2024-09-01,20.0,38.0,30.33333333333333,30.0,12.0,4.72,1,2.0,0,1,6,28.00050471725983,22.165565,25.71938907249973,26.754663597458464,25.12296
BTH,SC-TRN-0008,2024,10,18.0,A,Medium,9964000.0,Agriculture,Construction,0.87,Sumatera,102.89,118.18,49.13,119.41,15278.0,4.7,0,4.7,2024-10-01,30.0,33.0,27.666666666666668,31.33333333333333,12.0,4.45,1,2.0,0,1,6,31.17174348188741,30.247145,30.262391320466964,31.294065795546857,30.168015
BTH,SC-TRN-0008,2024,11,33.0,A,Medium,9964000.0,Agriculture,Construction,0.87,Sumatera,109.81,138.98,51.48,114.64,15077.0,4.52,0,4.52,2024-11-01,18.0,20.0,22.666666666666668,30.666666666666668,12.0,4.7,1,2.0,0,1,6,26.94263196469698,20.36196,28.646972731488248,29.679927326448805,26.079456
BTH,SC-TRN-0008,2024,12,28.0,A,Medium,9964000.0,Agriculture,Construction,0.87,Sumatera,117.86,141.09,53.6,113.97,15104.0,4.51,0,4.51,2024-12-01,33.0,30.0,27.0,28.666666666666668,12.0,4.52,1,2.0,0,1,6,31.903890212478817,27.627966,33.53246956265141,34.561552701839965,31.656137
BTH,SC-TRN-0009,2024,7,13.0,B,Medium,26235000.0,Construction,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,1,51.92,2024-07-01,11.0,19.0,13.666666666666666,9.0,7.0,51.78,2,2.0,1,1,6,10.810265158274843,9.296616,9.516386063454238,10.564500471784298,9.236881
BTH,SC-TRN-0009,2024,8,0.0,B,Medium,26235000.0,Construction,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,1,49.95,2024-08-01,13.0,11.0,11.666666666666666,9.0,8.0,51.92,2,2.0,1,1,6,10.025357310303557,8.801286,8.331199692756487,9.380253288394266,8.491013
BTH,SC-TRN-0009,2024,9,6.0,B,Medium,26235000.0,Construction,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,1,50.33,2024-09-01,0.0,11.0,8.0,9.0,8.0,49.95,2,2.0,1,1,6,9.682647821246904,8.0737505,8.287610166822203,9.336698304478453,8.044152
BTH,SC-TRN-0009,2024,10,20.0,B,Medium,26235000.0,Construction,Construction,0.87,Sumatera,102.89,118.18,49.13,119.41,15278.0,4.7,1,49.13,2024-10-01,6.0,13.0,6.333333333333333,10.0,8.0,50.33,2,2.0,1,1,6,10.069545134855954,8.024016,9.51720830666977,10.56532206342265,8.588121
BTH,SC-TRN-0009,2024,11,13.0,B,Medium,26235000.0,Construction,Construction,0.87,Sumatera,109.81,138.98,51.48,114.64,15077.0,4.52,1,51.48,2024-11-01,20.0,0.0,8.666666666666666,10.166666666666666,8.0,49.13,2,2.0,1,1,6,10.853881505512188,11.333506,12.169002880279123,13.215015252922475,11.2909775
BTH,SC-TRN-0009,2024,12,13.0,B,Medium,26235000.0,Construction,Construction,0.87,Sumatera,117.86,141.09,53.6,113.97,15104.0,4.51,1,53.6,2024-12-01,13.0,6.0,13.0,10.5,8.0,51.48,2,2.0,1,1,6,10.499093211430354,12.354818,11.02552382037532,12.07244232984766,11.003404
BTH,SC-TRN-0010,2024,7,16.0,A,Critical,7345000.0,Mining-Coal,Construction,0.87,Sumatera,117.35,121.91,51.92,115.19,14997.0,5.29,0,117.35,2024-07-01,17.0,13.0,14.666666666666666,13.5,11.0,126.88,1,4.0,4,1,6,15.378186226935496,13.718002,15.832488962208226,16.87559824744252,14.879089
BTH,SC-TRN-0010,2024,8,0.0,A,Critical,7345000.0,Mining-Coal,Construction,0.87,Sumatera,115.0,103.71,49.95,118.81,15245.0,4.72,0,115.0,2024-08-01,16.0,14.0,15.666666666666666,14.5,11.0,117.35,1,4.0,4,1,6,15.704357320333914,15.042675,15.438995877240185,16.4824169815438,15.048543
BTH,SC-TRN-0010,2024,9,10.0,A,Critical,7345000.0,Mining-Coal,Construction,0.87,Sumatera,103.49,112.49,50.33,119.42,15172.0,4.45,0,103.49,2024-09-01,0.0,17.0,11.0,12.5,11.0,115.0,1,4.0,4,1,6,13.425775809935551,12.11919,13.473390099329665,14.518368825324039,12.971922
BTH,SC-TRN-0010,2024,10,11.0,A,Critical,7345000.0,Mining-Coal,Construction,0.87,Sumatera,102.89,118.18,49.13,119.41,15278.0,4.7,0,102.89,2024-10-01,10.0,16.0,8.666666666666666,11.666666666666666,11.0,103.49,1,4.0,4,1,6,12.126005951341009,12.642744,11.682449694338048,12.728847630457377,12.074226
